split,dataset_part,scene_name,local_class,candidate_global_person_id,sample_image_path
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_856392138.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_889799501.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_498316920.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_690317725.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_727352232.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_856392138.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_889799501.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,08,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_498316920.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,08,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_690317725.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,08,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_727352232.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,08,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_856392138.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,08,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_889799501.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_853461153.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_883232833.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_921238112.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_954705624.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_986807828.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979541_106894520.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979541_170210994.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979541_203818896.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979541_233366842.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979541_269058103.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_853461153.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_883232833.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_921238112.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_954705624.png
train,dataset_part3,in_straw_3push_diff_st_11_07_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_st_11_07_2024_1_label/sensor_data/cam_fish_front/1730979534_986807828.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_562600801.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_590854868.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_627999499.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_680431701.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_700055847.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891159_498526679.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891159_575971442.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891159_622352319.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891159_671853045.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891159_701352465.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_610881817.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_652367785.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_667698605.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_715964900.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_740984802.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_562600801.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_590854868.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_627999499.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_680431701.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_700055847.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,10,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_562600801.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,10,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_590854868.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,10,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_627999499.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,10,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_680431701.png
train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,10,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891140_700055847.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_139801934.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_154224494.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_155278162.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_194191214.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_201165818.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_139801934.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_154224494.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_155278162.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_194191214.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_201165818.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_452102615.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_517748146.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_564611652.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_595582864.png
train,dataset_part3,in_vine_1pick_2carry_same_mv_ly_11_06_2024_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1pick_2carry_same_mv_ly_11_06_2024_label/sensor_data/cam_fish_front/1730890444_612457964.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_529934458.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_574593995.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_597758135.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_762868010.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_956084422.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_529934458.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_574593995.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_597758135.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_762868010.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_956084422.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_529934458.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_574593995.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_597758135.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_762868010.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_1_label/sensor_data/cam_fish_front/1730889798_956084422.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_890581690.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_912590018.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_960761970.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_976564537.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889904_039515839.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_890581690.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_912590018.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_960761970.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_976564537.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889904_039515839.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_890581690.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_912590018.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_960761970.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889903_976564537.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label,09,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_a_label/sensor_data/cam_fish_front/1730889904_039515839.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label/sensor_data/cam_fish_front/1730889932_889330726.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label/sensor_data/cam_fish_front/1730889932_928429064.png
train,dataset_part3,in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_2push_1pick_diff_mv_ly_11_06_2024_3_b_label/sensor_data/cam_fish_front/1730889933_113239817.png
